2025/10/05 07:16:31 [crit] 51949#51949: *415 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 108.162.227.54, server: py-sites.com, request: "GET /as.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/as.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:32 [crit] 51949#51949: *395 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.208.29, server: py-sites.com, request: "GET /444.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/444.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:32 [crit] 51949#51949: *432 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.93.24, server: py-sites.com, request: "GET /file9.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/file9.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:32 [crit] 51949#51949: *415 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 108.162.227.54, server: py-sites.com, request: "GET /yanz.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/yanz.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:32 [crit] 51949#51949: *421 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.88.8, server: py-sites.com, request: "GET /system_log.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/system_log.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:32 [crit] 51949#51949: *432 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.93.24, server: py-sites.com, request: "GET /admin/upload/css.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/admin/upload/css.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:33 [crit] 51949#51949: *437 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.70.189.166, server: py-sites.com, request: "GET /wp.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/wp.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:33 [crit] 51949#51949: *377 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.108.142, server: py-sites.com, request: "GET /admin.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/admin.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:33 [crit] 51949#51949: *369 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.170.226, server: py-sites.com, request: "GET /f35.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/f35.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:33 [crit] 51949#51949: *421 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.88.8, server: py-sites.com, request: "GET /info.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/info.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:33 [crit] 51949#51949: *421 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.88.8, server: py-sites.com, request: "GET /css.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/css.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:34 [crit] 51949#51949: *358 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 104.23.175.142, server: py-sites.com, request: "GET /wp-content/plugins/hellopress/wp_filemanager.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/wp-content/plugins/hellopress/wp_filemanager.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:34 [crit] 51949#51949: *421 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.88.8, server: py-sites.com, request: "GET /radio.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/radio.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:34 [crit] 51949#51949: *445 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.170.6, server: py-sites.com, request: "GET /wp-admin/user/about.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/wp-admin/user/about.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:34 [crit] 51949#51949: *384 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 172.69.165.15, server: py-sites.com, request: "GET /index/function.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/index/function.php", host: "admin-filament.dev-vue.com"
2025/10/05 07:16:34 [crit] 51949#51949: *377 connect() to unix:/run/gunicorn-py-sites.sock failed (2: No such file or directory) while connecting to upstream, client: 162.158.108.142, server: py-sites.com, request: "GET /post.php HTTP/2.0", upstream: "http://unix:/run/gunicorn-py-sites.sock:/post.php", host: "admin-filament.dev-vue.com"
